Flight#:string, Date:string, Reg:string, From:string, To:string, PIC:number, Type:string, Landings:number, Aprcs:number, Comment:string, Dual:number, ActI:number, SimI:number, Sim:number, Type:1:string, Class:string, Tailwheel:string, Turbine:string
804,2012/06/23,ZS-PSD,FLHP,FLHN,1.7,C206,1,0,--,0,0,0,0,C206,SEL,0,0
803,2012/06/18,ZS-PSD,FLHN,FLHP,1.7,C206,1,0,--,0,0,0,0,C206,SEL,0,0
802,2012/06/17,ZS-PSD,Savute,FBKE,0.8,C206,1,0,--,0,0,0,0,C206,SEL,0,0
801,2012/06/17,ZS-PSD,FBKE,FLHN,0.4,C206,1,0,--,0,0,0,0,C206,SEL,0,0
800,2012/06/15,ZS-PSD,FASI,FALA,0.3,C206,1,0,--,0,0,0,0,C206,SEL,0,0
799,2012/06/15,ZS-PSD,FALA,FBMN,3.5,C206,1,0,--,0,0,0,0,C206,SEL,0,0
798,2012/06/15,ZS-PSD,FBMN,Savute,0.8,C206,1,0,--,0,0,0,0,C206,SEL,0,0
797,2012/06/14,ZS-PSD,FASI,FASI,0.3,C206,5,0,--,0,0,0,0,C206,SEL,0,0
796,2012/06/13,ZS-PSD,FASI,FASI,0.5,C206,8,0,--,0,0,0,0,C206,SEL,0,0
795,2012/05/25,N163BC,KLVK,KLVK,0,7GCBC,8,0,--,1,0,0,0,7GCBC,SEL,1,0
794,2012/05/25,N824MZ,KLVK,KBFI,3,AEST,1,0,--,0,1,0,0,AEST,MEL,0,0
793,2012/05/25,N824MZ,KSJC,KLVK,0.4,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
792,2012/05/24,N824MZ,KVGT,KSJC,1.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
791,2012/05/23,N824MZ,KSJC,KVGT,1.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
790,2012/05/22,N824MZ,KLVK,KSJC,0.4,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
789,2012/05/22,N163BC,KLVK,KLVK,0,7ECA,8,0,--,1,0,0,0,7ECA,SEL,1,0
788,2012/05/22,N824MZ,KVGT,KLVK,2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
787,2012/05/21,N824MZ,KBFI,KVGT,4,AEST,2,0,--,0,0,0,0,AEST,MEL,0,0
786,2012/05/18,N163BC,KLVK,KLVK,0,7GCBC,8,0,--,1,0,0,0,7GCBC,SEL,1,0
785,2012/05/17,N163BC,KLVK,KLVK,0,7GCBC,8,0,--,1,0,0,0,7GCBC,SEL,1,0
784,2012/05/15,N163BC,KCVH,KCVH,0,7GCBC,8,0,--,1,0,0,0,7GCBC,SEL,1,0
783,2012/05/12,N824MZ,KBFI,KBFI,1.6,AEST,2,0,"STOPS@ YYJ,",0,0,0,0,AEST,MEL,0,0
782,2012/05/10,N824MZ,KLVK,KBFI,2.9,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
781,2012/05/10,N163BC,KLVK,KLVK,0,7GCBC,10,0,--,1,0,0,0,7GCBC,SEL,1,0
780,2012/05/09,N163BC,KPAO,KPAO,0,7GCBC,10,0,--,1,0,0,0,7GCBC,SEL,1,0
779,2012/05/08,N163BC,KPAO,KPAO,0,7GCBC,10,0,--,1,0,0,0,7GCBC,SEL,1,0
778,2012/05/07,N163BC,KPAO,KPAO,0,7GCBC,10,0,--,1,0,0,0,7GCBC,SEL,1,0
777,2012/05/05,N163BC,KLVK,KLVK,0,7GCBC,10,0,--,2,0,0,0,7GCBC,SEL,1,0
776,2012/04/30,N824MZ,KBFI,KLVK,2.9,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
775,2012/04/29,N824MZ,KBFI,KBFI,1.8,AEST,2,0,"STOPS@ YYJ,",0,0,0,0,AEST,MEL,0,0
774,2012/03/31,N824MZ,KBFI,KBFI,1,AEST,2,0,--,0,0,0,0,AEST,MEL,0,0
773,2012/03/29,N163BC,KPAO,KPAO,0,7GCBC,7,0,--,1,0,0,0,7GCBC,SEL,1,0
772,2012/03/25,N163BC,KLVK,KLVK,0,7GCBC,10,0,--,2,0,0,0,7GCBC,SEL,1,0
771,2012/03/03,N824MZ,KRTS,KLVK,1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
770,2012/03/02,N824MZ,KLVK,KRTS,1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
769,2012/02/15,N824MZ,KVGT,KLVK,1.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
768,2012/02/13,N824MZ,KLVK,KVGT,1.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
767,2012/02/06,N824MZ,KSMO,KLVK,1.7,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
766,2012/02/03,N824MZ,KLVK,KSMO,1.7,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
765,2012/01/07,N824MZ,KLVK,KLVK,1.3,AEST,1,0,"via SJC, Engine Outs & Recurrent Trg",0,0,0,0,AEST,MEL,0,0
764,2012/01/07,N824MZ,KLVK,KLVK,2.6,AEST,1,0,"MCE-ILSx2 & Hold, RNAVx2, LOCx1. LVK-ILSx1",0,0,2.6,0,AEST,MEL,0,0
763,2012/01/02,N824MZ,KBFI,KSJC,3.2,AEST,2,0,via KCIC,0,0,0,0,AEST,MEL,0,0
762,2011/12/22,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
761,2011/12/18,N824MZ,KSMO,KSJC,2,AEST,1,0,via Tahoe,0,0,0,0,AEST,MEL,0,0
760,2011/12/17,N824MZ,KSJC,KSMO,1.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
759,2011/11/05,N824MZ,KBFI,KBFI,0.7,AEST,2,0,via SHN,0,0,0,0,AEST,MEL,0,0
758,2011/10/30,ZS-PSD,FLHP,FLKK,1.7,C206,1,0,--,0,0,0,0,C206,SEL,0,0
757,2011/10/25,ZS-PSD,FLHN,FLHP,1.7,C206,1,0,--,0,0,0,0,C206,SEL,0,0
756,2011/10/24,ZS-PSD,FASI,FAPP,1.2,C206,1,0,--,0,0,0,0,C206,SEL,0,0
755,2011/10/24,ZS-PSD,FAPP,FLHN,3.5,C206,1,0,--,0,0,0,0,C206,SEL,0,0
754,2011/10/23,ZS-PSD,FASI,FASI,0.5,C206,4,0,--,0,0,0,0,C206,SEL,0,0
753,2011/10/06,N824MZ,KLVK,KBFI,3.2,AEST,1,1,ILS-13R,0,0.5,0,0,AEST,MEL,0,0
752,2011/10/04,N163BC,KLVK,KLVK,0,7GCBC,8,0,--,1.6,0,0,0,7GCBC,SEL,1,0
751,2011/10/01,N163BC,KLVK,KLVK,0,7GCBC,8,0,--,1.4,0,0,0,7GCBC,SEL,1,0
750,2011/09/25,N163BC,KLVK,KLVK,0,7GCBC,8,0,--,1.2,0,0,0,7GCBC,SEL,1,0
749,2011/09/18,N88408,KLVK,KLVK,0,7ECA,8,0,--,1.5,0,0,0,7ECA,SEL,1,0
748,2011/09/17,N824MZ,KRNO,KLVK,1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
747,2011/09/16,N824MZ,KLVK,KRNO,1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
746,2011/09/06,N824MZ,KBFI,KLVK,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
745,2011/09/01,N824MZ,KLVK,KRTS,1.4,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
744,2011/09/01,N824MZ,KRTS,KBFI,2.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
743,2011/08/28,N824MZ,KLVK,KVGT,1.7,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
742,2011/08/15,N824MZ,KBFI,KLVK,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
741,2011/08/02,N824MZ,KBHF,KBED,1.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
740,2011/08/01,N824MZ,KPWK,KANE,1.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
739,2011/08/01,N824MZ,KANE,KBHF,3.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
738,2011/07/31,N824MZ,KOSH,KPWK,0.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
737,2011/07/28,N824MZ,KMSN,KOSH,0.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
736,2011/07/28,N824MZ,KRKS,KMSN,4,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
735,2011/07/27,N824MZ,KSJC,KRKS,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
734,2011/07/25,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
733,2011/07/22,N824MZ,KCRQ,KLVK,1.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
732,2011/07/22,N824MZ,KSJC,KCRQ,1.7,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
731,2011/07/22,N824MZ,KLVK,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
730,2011/07/19,N824MZ,KBFI,KSTS,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
729,2011/07/19,N824MZ,KSTS,KSJC,0.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
728,2011/07/15,N824MZ,KSJC,KBFI,2.8,AEST,1,1,ILS-13R,0,0.6,0,0,AEST,MEL,0,0
727,2011/07/11,N824MZ,KCNY,KSJC,2.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
726,2011/07/07,N824MZ,KSJC,KCNY,2.5,AEST,1,0,--,0,0.5,0,0,AEST,MEL,0,0
725,2011/07/05,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
724,2011/07/01,N824MZ,KRTS,KBFI,2.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
723,2011/07/01,N824MZ,KMYF,KRTS,2.4,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
722,2011/06/30,N824MZ,KLVK,KMYF,2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
721,2011/06/27,N824MZ,KBFI,KLVK,3,AEST,1,0,--,0,1,0,0,AEST,MEL,0,0
720,2011/06/26,N824MZ,KBFI,KBFI,1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
719,2011/06/19,ZS-PSD,FLHN,FAPP,3.5,C206,1,0,--,0,0,0,0,C206,SEL,0,0
718,2011/06/19,ZS-PSD,FAPP,FASI,1.3,C206,1,0,--,0,0,0,0,C206,SEL,0,0
717,2011/06/18,ZS-PSD,HIPPO,FLHN,1.5,C206,1,0,--,0,0,0,0,C206,SEL,0,0
716,2011/06/12,ZS-PSD,FLKK,HIPPO,1.5,C206,1,0,--,0,0,0,0,C206,SEL,0,0
715,2011/06/11,ZS-PSD,FAPP,FVCP,3,C206,1,0,--,0,0,0,0,C206,SEL,0,0
714,2011/06/11,ZS-PSD,FVCP,FLKK,1.5,C206,1,0,--,0,0,0,0,C206,SEL,0,0
713,2011/06/10,ZS-PSD,FASI,FAPP,1.1,C206,1,0,--,0,0,0,0,C206,SEL,0,0
712,2011/06/09,ZS-PSD,FASI,FASI,1,C206,5,0,--,0,0,0,0,C206,SEL,0,0
711,2011/05/28,N824MZ,KLVK,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
710,2011/05/23,N824MZ,KBFI,KLVK,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
709,2011/05/13,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
708,2011/05/11,N824MZ,KMRY,KSJC,0.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
707,2011/05/10,N824MZ,KVGT,KMRY,2,AEST,1,1,ILS-10,0,0.4,0,0,AEST,MEL,0,0
706,2011/05/09,N824MZ,KSJC,KVGT,2,AEST,1,0,--,0,1,0,0,AEST,MEL,0,0
705,2011/05/09,N824MZ,KCVO,KSJC,2.2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
704,2011/05/09,N824MZ,KBFI,KCVO,1,AEST,1,1,RNAV,0,0.4,0,0,AEST,MEL,0,0
703,2011/04/22,N824MZ,KLVK,KBFI,3,AEST,2,0,"STOPS@ DWA,",0,0,0,0,AEST,MEL,0,0
702,2011/04/18,N824MZ,KBFI,KLVK,2.8,AEST,1,1,RNAV-27,0,0.6,0,0,AEST,MEL,0,0
701,2011/04/17,N824MZ,KBFI,KBFI,2,AEST,2,1,"STOPS@ CYYJ, :YYJ ILS-27",0,1,0,0,AEST,MEL,0,0
700,2011/04/15,N824MZ,KLVK,KBFI,3,AEST,1,1,LIS 13 R,0,1.5,0,0,AEST,MEL,0,0
699,2011/04/09,N824MZ,KLVK,KBFI,3.2,AEST,1,1,"STOPS@ PAE, :PAE ILS-16",0,1.5,0,0,AEST,MEL,0,0
698,2011/02/04,N824MZ,KLVK,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
697,2011/02/02,N824MZ,KVGT,KLVK,2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
696,2011/01/30,N824MZ,KLVK,KVGT,2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
695,2011/01/29,N163BC,KLVK,KLVK,0,7GCBC,8,0,Tailwheel,1,0,0,0,7GCBC,SEL,1,0
694,2011/01/29,N163BC,KLVK,KLVK,0,7GCBC,8,0,Tailwheel,1,0,0,0,7GCBC,SEL,1,0
693,2011/01/14,N163BC,KLVK,KLVK,0,7GCBC,7,0,Tailwheel,1,0,0,0,7GCBC,SEL,1,0
692,2010/12/04,N316MZ,KPAE,KPAE,0.5,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
691,2010/11/27,N824MZ,KLVK,KBFI,2.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
690,2010/11/23,N163BC,KLVK,KLVK,0,7GCBC,10,0,Tailwheel,0.9,0,0,0,7GCBC,SEL,1,0
689,2010/11/23,N163BC,KLVK,KLVK,2,7GCBC,1,3,"MDE RNAV 30, LOC BC 12, LVK ILS 25",0,0,1.5,0,7GCBC,SEL,1,0
688,2010/11/22,N824MZ,KLVK,KLVK,1.6,AEST,1,0,Practice Engine Outs,0,0,0.6,0,AEST,MEL,0,0
687,2010/11/22,N824MZ,KLVK,KSJC,0.4,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
686,2010/11/22,N163BC,KLVK,KLVK,0,7GCBC,7,0,Tailwheel,1,0,0,0,7GCBC,SEL,1,0
685,2010/11/22,N163BC,KLVK,KLVK,0,7GCBC,5,0,Tailwheel,1.1,0,0,0,7GCBC,SEL,1,0
684,2010/11/22,N824MZ,KSJC,KLVK,0.4,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
683,2010/11/21,N824MZ,KSMO,KSJC,1.5,AEST,1,0,--,0,0.4,0,0,AEST,MEL,0,0
682,2010/11/19,N824MZ,KSJC,KSMO,1.5,AEST,1,1,GPS-A,0,0.5,0,0,AEST,MEL,0,0
681,2010/11/15,N824MZ,KBFI,KSJC,2.9,AEST,1,0,--,0,1,0,0,AEST,MEL,0,0
680,2010/11/14,N824MZ,KYYJ,KBFI,0.7,AEST,1,1,ILS-13R,0,0.6,0,0,AEST,MEL,0,0
679,2010/11/13,N824MZ,KBFI,KYYJ,0.8,AEST,1,1,ILS-27,0,0.6,0,0,AEST,MEL,0,0
678,2010/10/03,N824MZ,CYYJ,KBFI,0.6,AEST,1,1,ILS-13R,0,0.3,0,0,AEST,MEL,0,0
677,2010/10/02,N824MZ,KBFI,CYYJ,0.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
676,2010/10/02,N824MZ,KSJC,KBFI,3,AEST,1,1,ILS-13R,0,0.1,0,0,AEST,MEL,0,0
675,2010/09/27,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0.2,0,0,AEST,MEL,0,0
674,2010/09/23,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
673,2010/09/19,N824MZ,KRNO,KSJC,1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
672,2010/09/17,N824MZ,KSJC,KRNO,1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
671,2010/08/19,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
670,2010/08/16,N824MZ,KBFI,KSJC,3,AEST,1,1,ILS-30L,0,0.2,0,0,AEST,MEL,0,0
669,2010/08/12,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
668,2010/08/09,N824MZ,KBFI,KSJC,3,AEST,1,1,ILS-12R,0,0.6,0,0,AEST,MEL,0,0
667,2010/08/07,N316MZ,CYYJ,KBFI,0.6,DA42,1,1,ILS-13R,0,0.5,0,0,DA42,MEL,0,0
666,2010/08/07,N316MZ,KBFI,KPAE,0.7,DA42,1,1,ILS-16,0,0.6,0,0,DA42,MEL,0,0
665,2010/08/06,N316MZ,KPAE,CYYJ,0.7,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
664,2010/08/02,N824MZ,KSUX,KAPA,2.3,AEST,1,0,Rt Alt fail,0,0,0,0,AEST,MEL,0,0
663,2010/08/01,N824MZ,KOSH,KSUX,2.2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
662,2010/07/28,N824MZ,KMSN,KOSH,0.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
661,2010/07/27,N824MZ,KPVU,06S,5,AEST,2,0,"STOPS@ LBF,",0,0,0,0,AEST,MEL,0,0
660,2010/07/27,N824MZ,06S,KMSN,1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
659,2010/07/26,N824MZ,KSJC,KPVU,2.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
658,2010/07/19,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
657,2010/07/17,N824MZ,KBFI,KBFI,1.5,AEST,2,0,"STOPS@ CYYJ,",0,0,0,0,AEST,MEL,0,0
656,2010/07/16,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
655,2010/07/12,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
654,2010/06/25,N316MZ,KBFI,KPAE,0.5,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
653,2010/06/25,N824MZ,KSJC,KBFI,3,AEST,1,1,ILS-13R,0,1,0,0,AEST,MEL,0,0
652,2010/06/20,N824MZ,KBFI,KSJC,2.8,AEST,1,0,--,0,0.5,0,0,AEST,MEL,0,0
651,2010/06/19,N824MZ,KRTS,KSJC,1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
650,2010/06/19,N824MZ,KSJC,KBFI,3,AEST,1,1,ILS-13R,0,0.6,0,0,AEST,MEL,0,0
649,2010/06/18,N824MZ,KSJC,KRTS,1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
648,2010/06/13,N824MZ,KRTS,KJSC,1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
647,2010/06/12,N824MZ,KENV,KRTS,1,AEST,1,0,--,0,0.7,0,0,AEST,MEL,0,0
646,2010/06/12,N824MZ,KSJC,KENV,1.5,AEST,1,1,RNAV-27,0,1,0,0,AEST,MEL,0,0
645,2010/05/27,N824MZ,KSJC,KBFI,2.9,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
644,2010/05/24,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
643,2010/05/22,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
642,2010/05/16,N824MZ,KBUR,KSJC,1.5,AEST,1,0,--,0,0.5,0,0,AEST,MEL,0,0
641,2010/05/15,N824MZ,KSJC,KBUR,1.5,AEST,1,1,ILS-08,0,0.6,0,0,AEST,MEL,0,0
640,2010/05/01,N824MZ,KBFI,KBFI,1.4,AEST,2,2,"STOPS@ YYJ,:ILS-09/CYYJ, ILS-31/BFI",0,0.4,0,0,AEST,MEL,0,0
639,2010/04/29,N824MZ,KSJC,KBFI,3.2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
638,2010/04/26,N824MZ,KBFI,KSJC,3.5,AEST,2,0,"STOPS@ MFR,",0,0,0,0,AEST,MEL,0,0
637,2010/04/24,N316MZ,KPAE,KBFI,0.5,DA42,1,1,RNAV-16/PAE,0,0,0,0,DA42,MEL,0,0
636,2010/04/24,N824MZ,KBFI,KPAE,0.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
635,2010/04/11,N824MZ,KBFI,KBFI,1.2,AEST,2,0,"STOPS@ YYJ,",0,0,0,0,AEST,MEL,0,0
634,2010/03/27,N824MZ,KBFI,KBFI,1.2,AEST,2,0,"STOPS@ PAE,",0,0,0,0,AEST,MEL,0,0
633,2010/03/14,N824MZ,KBFI,KSJC,4,AEST,4,0,"STOPS@ MFR,LVK,",0,0,0,0,AEST,MEL,0,0
632,2010/03/13,N316MZ,KPAE,KPAE,1.8,DA42,3,0,"STOPS@ YYJ,BLI,",0,0,0,0,DA42,MEL,0,0
631,2010/02/20,N824MZ,KBFI,KBFI,1.5,AEST,4,0,"STOPS@ PAE,SHN,",0,0,0,0,AEST,MEL,0,0
630,2010/02/19,N824MZ,KBFI,KBFI,0.8,AEST,2,0,"STOPS@ PAE,",0,0,0,0,AEST,MEL,0,0
629,2010/02/16,N824MZ,KBFI,KCCR,0,AEST,1,0,--,3.2,0,0,0,AEST,MEL,0,0
628,2010/02/16,N824MZ,KCCR,KSJC,0.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
627,2010/01/30,N824MZ,KBFI,KSJC,0,AEST,1,0,--,3.2,0,0,0,AEST,MEL,0,0
626,2010/01/29,N824MZ,KHIO,KBFI,0,AEST,1,0,--,1.2,0,0,0,AEST,MEL,0,0
625,2010/01/28,N824MZ,KSJC,KHIO,0,AEST,1,0,--,2.5,1.5,0,1,AEST,MEL,0,0
624,2010/01/24,N316MZ,KPAE,KPAE,1.7,DA42,3,0,"STOPS@ YYJ,BLI,",0,0,0,0,DA42,MEL,0,0
623,2009/12/29,N316MZ,KPAE,KPAE,0,DA42,1,0,--,1,0,0,0,DA42,MEL,0,0
622,2009/12/22,N824MZ,KSJC,KEUG,0,AEST,1,0,--,3.2,0.2,0,0,AEST,MEL,0,0
621,2009/12/22,N824MZ,KEUG,KBFI,0,AEST,1,1,ILS-13R,1.5,0.3,0,0,AEST,MEL,0,0
620,2009/12/19,N824MZ,KSDL,KSJC,0,AEST,1,0,--,3,0,0,0,AEST,MEL,0,0
619,2009/12/18,N824MZ,KSDL,KSDL,0,AEST,1,0,--,1.5,0,0,0,AEST,MEL,0,0
618,2009/12/17,N824MZ,KSJC,KSDL,0,AEST,1,0,--,2.8,0,0,0,AEST,MEL,0,0
617,2009/12/14,N824MZ,KBFI,KSJC,0,AEST,1,0,--,3.4,0.3,0.2,1,AEST,MEL,0,0
616,2009/12/05,N316MZ,KPAE,KPAE,0.8,DA42,2,0,"STOPS@ BVS,",0,0,0,0,DA42,MEL,0,0
615,2009/12/04,N824MZ,KSJC,KBFI,0,AEST,1,1,ILS-13R,3.6,0.8,0,0,AEST,MEL,0,0
614,2009/12/03,N824MZ,KSJC,KSNA,0,AEST,1,1,ILS-19R,2.1,0.1,0.2,0,AEST,MEL,0,0
613,2009/11/24,N316MZ,KSQL,KPAE,4,DA42,1,1,"STOPS@ MFR,:PAE ILS-16R",0,0.4,0,0,DA42,MEL,0,0
612,2009/11/24,N824MZ,KSMO,KSJC,0,AEST,1,0,--,1.5,0,0,0,AEST,MEL,0,0
611,2009/11/22,N824MZ,KSMO,KREI,0,AEST,1,4,"SBD RNAV2-06, RAL RNAV-09, REI GPS-A x 2",2,0,2,0,AEST,MEL,0,0
610,2009/11/22,N824MZ,KTOA,KSMO,0,AEST,1,0,--,0.4,0,0,0,AEST,MEL,0,0
609,2009/11/22,N824MZ,KREI,KTOA,0,AEST,1,0,--,0.8,0,0,0,AEST,MEL,0,0
608,2009/11/21,N824MZ,KTNP,KSMO,0,AEST,1,1,SMO VOR-A,1,0,1,0,AEST,MEL,0,0
607,2009/11/21,N824MZ,KSMO,KTNP,0,AEST,5,0,--,1.8,0,0,0,AEST,MEL,0,0
606,2009/11/01,N316MZ,KPAE,KSQL,4.5,DA42,2,0,"STOPS@ RDD,",0,0,0,0,DA42,MEL,0,0
605,2009/10/18,N316MZ,KPAE,CYYJ,0.7,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
604,2009/10/18,N316MZ,CYYJ,KPAE,1,DA42,2,0,"STOPS@ BLI,",0,0,0,0,DA42,MEL,0,0
603,2009/10/16,N316MZ,KBFI,KPAE,0.6,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
602,2009/09/27,ZS-PSD,KWARA,FBMN,0.6,C206,1,0,--,0,0,0,0,C206,SEL,0,0
601,2009/09/25,ZS-PSD,FBKE,KWARA,1.2,C206,1,0,--,0,0,0,0,C206,SEL,0,0
600,2009/09/25,ZS-PSD,FLHN,FBKE,0.4,C206,1,0,--,0,0,0,0,C206,SEL,0,0
599,2009/09/24,ZS-PSD,FLKK,FLHN,2,C206,1,0,--,0,0,0,0,C206,SEL,0,0
598,2009/09/24,ZS-PSD,MBIZI,FLKK,1,C206,1,0,--,0,0,0,0,C206,SEL,0,0
597,2009/09/19,ZS-PSD,FLKK,MBIZI,1,C206,1,0,--,0,0,0,0,C206,SEL,0,0
596,2009/09/15,ZS-PSD,FBFT,FLKK,3,C206,1,0,--,0,0,0,0,C206,SEL,0,0
595,2009/09/14,ZS-PSD,FALA,FBFT,2,C206,1,0,--,0,0,0,0,C206,SEL,0,0
594,2009/09/12,ZS-PSD,FAKN,FALA,1.5,C206,1,0,--,0,0,0,0,C206,SEL,0,0
593,2009/09/11,ZS-PSD,FALA,FAKN,1.5,C206,1,0,--,0,0,0,0,C206,SEL,0,0
592,2009/09/09,ZS-PSD,FALA,FALA,0.8,C206,3,0,--,0,0,0,0,C206,SEL,0,0
591,2009/08/29,N163BC,KLVK,KLVK,0,7GCBC,6,0,--,1.1,0,0,0,7GCBC,SEL,1,0
590,2009/08/29,N163BC,KLVK,KLVK,0,7GCBC,6,0,--,1,0,0,0,7GCBC,SEL,1,0
589,2009/08/09,N163BC,KPAO,KPAO,0,7GCBC,4,0,--,1.4,0,0,0,7GCBC,SEL,1,0
588,2009/08/05,N316MZ,KTEB,KBED,1.3,DA42,1,1,"IFR, GPS-24",0,0.5,0,0,DA42,MEL,0,0
587,2009/08/04,N316MZ,KGAI,KTEB,1.5,DA42,1,1,"IFR, ILS-19",0,1,0,0,DA42,MEL,0,0
586,2009/08/03,N316MZ,KDAY,KGAI,2.2,DA42,1,0,IFR,0,0,0,0,DA42,MEL,0,0
585,2009/08/02,N316MZ,KOSH,KDAY,2,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
584,2009/07/30,N316MZ,KMSN,KOSH,0.6,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
583,2009/07/30,N316MZ,KSTC,KSTC,1.5,DA42,1,0,turn back owing to weather,0,0,0,0,DA42,MEL,0,0
582,2009/07/30,N316MZ,KSTC,KMSN,1.5,DA42,1,0,IFR,0,0,0,0,DA42,MEL,0,0
581,2009/07/29,N316MZ,KCOE,KSTC,7.8,DA42,3,0,"STOPS@ HLN, MLS,",0,0,0,0,DA42,MEL,0,0
580,2009/07/28,N316MZ,KPAE,KCOE,1.5,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
