Date,Reg,From,To,PIC:number,Type,Landings:number,Aprcs:number,Comment,Dual:number,ActI:number,SimI:number,Sim:number,
2/8/2008,--,--,--,0,DA42 Sim,0,4,"AWO Loc 34, BVS GPS28 x2, NDB10, Holding, Tracking",0,0,0,0,1.2
1/26/2008,N316MZ,KPAE,KBVS,1.5,DA42,5,0,--,0,0,0,0,0
1/24/2008,N316MZ,KBFI,KPAE,0.5,DA42,1,0,--,0,0,0,0,0
1/14/2008,N316MZ,KPAE,KBFI,0.5,DA42,1,0,--,0,0,0,0,0
1/1/2008,N316MZ,KPAE,KAWO,1.5,DA42,2,0,Slow,0,0,0,0,0
12/31/2007,N316MZ,KPAE,KPAE,0.7,DA42,1,0,Slow/Steep,0,0,0,0,0
12/21/2007,N316MZ,KPAE,KPAE,1,DA42,2,0,BFI,0,0,0,0,0
12/21/2007,N316MZ,KBFI,KBFI,1.5,DA42,1,4,"TIW/ILS-17, TIW/GPS-35, PWT/ILS-19, BFI/ILS-13",0,0,0,0,0
12/8/2007,N316MZ,KPAE,KPAE,1.2,DA42,3,0,"FHR, PAE",0,0,0,0,0
11/25/2007,N316MZ,KPAE,KPAE,1.2,DA42,2,0,3W5,0,0,0,0,0
11/24/2007,N316MZ,KPAE,KPAE,0.6,DA42,2,0,PWT,0,0,0,0,0
11/21/2007,N316MZ,KPAE,KPAE,2,DA42,3,0,"HQM, SHN",0,0,0,0,0
11/20/2007,N316MZ,KBFI,KPAE,0.5,DA42,1,0,--,0,0,0,0,0
11/18/2007,N316MZ,KPAE,KBFI,0.5,DA42,1,0,--,0,0,0,0,0
11/2/2007,N316MZ,KPAE,KBFI,0.5,DA42,1,0,--,0,0,0,0,0
9/29/2007,N316MZ,KPAE,KBVS,1.2,DA42,3,0,--,0,0,0,0,0
8/31/2007,N316MZ,KPAE,KBVS,1,DA42,4,0,--,0,0,0,0,0
8/24/2007,N316MZ,KPAE,CYYJ,1.2,DA42,2,0,--,0,0,0,0,0
8/18/2007,N316MZ,KPAE,KBVS,1.4,DA42,3,0,--,0,0,0,0,0
8/14/2007,N316MZ,KOAK,KPAE,5,DA42,2,0,--,0,0,0,0,0
8/13/2007,N316MZ,KPAE,KOAK,6,DA42,3,0,--,0,0,0,0,0
8/6/2007,N316MZ,KBFI,KPAE,1,DA42,2,0,--,0,0,0,0,0
8/4/2007,N316MZ,KBFI,KBLI,0,DA42,1,0,--,1,0,0,0,0
8/4/2007,N316MZ,KBLI,KBLI,1.1,DA42,2,1,BLI ILS 16,0,0,1,0,0
8/3/2007,N316MZ,KBFI,KSHN,0,DA42,1,0,--,1.7,0,0.1,0,0
7/24/2007,N316MZ,KBFI,KTIW,0,DA42,1,3,TIW ILS17 LOC17,1.9,0,0,0,0
7/23/2007,N316MZ,KBFI,KTIW,0,DA42,1,3,"TIW ILS17, LOC17, BFI ILS 13R",1.5,1,0,0,0
7/19/2007,N316MZ,KBFI,KBFI,1.4,DA42,1,0,--,0,0,0,0,0
7/18/2007,N1179C,KRDD,KBFI,3.5,SR20,1,1,ILS 13,0,3.5,0,0,0
7/18/2007,N1179C,KOAK,KRDD,1.5,SR20,1,1,ILS 34,0,1.5,0,0,0
7/14/2007,N1179C,KBFI,KOAK,4.7,SR20,2,0,via KMFR,0,0,0,0,0
7/12/2007,N316MZ,KBFI,KBFI,0,DA42,1,2,"TIW ILS 17, GPS 35",1.5,0,0,0,0
7/11/2007,N316MZ,KBFI,KBFI,0,DA42,1,3,"OLM 17 ILS, 35 GPS, SHN 23 GPS",2.1,0,0,0,0
7/10/2007,N316MZ,KBFI,KBFI,0,DA42,1,0,--,1.3,0,0,0,0
7/3/2007,N316MZ,KBFI,KBFI,0,DA42,1,0,--,1.3,0,0,0,0
7/2/2007,N316MZ,KBFI,KBFI,0,DA42,1,0,--,1.6,0,0,0,0
6/30/2007,N316MZ,KPAE,KPAE,0,DA42,1,0,--,1.8,0,0,0,0
6/30/2007,N1179C,KBFI,KPAE,1,SR20,2,0,--,0,0,0,0,0
6/13/2007,--,--,--,0,DA42 Sim,0,2,"OLM ILS17, LOC 17",0,0,0,0,1
6/12/2007,N1179C,KBFI,KSHN,1.2,SR20,3,0,--,0,0,0,0,0
6/11/2007,--,--,--,0,DA42 Sim,0,2,PAE ILS-16 x 2,0,0,0,0,1.7
6/8/2007,N1179C,KBFI,CYYJ,2,SR20,2,0,--,0,0,0,0,0
6/7/2007,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,1.6
6/5/2007,--,--,--,0,DA42 Sim,0,1,ILS-17 OLM,0,0,0,0,1.1
6/4/2007,N316MZ,KBFI,KAWO,0,DA42,2,0,--,1.4,0,0,0,0
6/2/2007,N1179C,KBFI,KSHN,1.4,SR20,3,0,--,0,0,0,0,0
5/31/2007,N316MZ,KHLN,KGEG,0,DA42,1,0,--,2.4,0,0,0,0
5/31/2007,N316MZ,KGEG,KBVS,0,DA42,1,0,--,1.6,0,0,0,0
5/31/2007,N1179C,KBVS,KBFI,0.6,SR20,1,0,--,0,0,0,0,0
3/14/2007,N49494,KBFI,KBFI,0,DA42,3,0,--,1.9,0,0,0,0
2/28/2007,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,1.5
2/26/2007,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,0.6
2/23/2007,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,1.5
2/22/2007,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,1.6
2/16/2007,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,1.5
2/8/2007,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,1.4
2/6/2007,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,1.3
2/5/2007,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,1.1
2/4/2007,N1179C,KBFI,KAWO,1.4,SR20,2,0,ILS13-BFI,0,0.3,0,0,0
2/1/2007,N1179C,KBFI,CYYJ,2,SR20,2,0,--,0,0,0,0,0
1/30/2007,N1179C,KBFI,KPAE,0.8,SR20,2,0,--,0,0,0,0,0
1/27/2007,N49494,KBFI,KPAE,1.4,DA42,1,2,"ILS16/GPS16-PAE, Tracking",0,0,1.2,0,0
1/26/2007,N49494,KBFI,KOLM,2,DA42,1,4,"ILS17-TIW, ILS-17/VOR-17/Hold-OLM, ILS31-BFI",0,0,1.8,0,0
12/28/2006,N1179C,KBFI,CYYJ,2,SR20,2,1,ILS-09-CYYJ,0,0.2,0,0,0
12/14/2006,ZS-PSD,FLKK,KInn,7.3,C206,3,0,"STOPS@ Fly :via FBFT, FAPP",0,0,0,0,0
12/13/2006,ZS-PSD,FLMZ,FLKK,1.3,C206,1,0,--,0,0,0,0,0
12/6/2006,ZS-PSD,FBFT,FLMZ,5,C206,2,0,via FLKK,0,0,0,0,0
12/5/2006,ZS-PSD,FALA,FBFT,2.4,C206,1,0,--,0,0,0,0,0
11/18/2006,N1179C,KBFI,KPWT,2,SR20,3,0,"STOPS@ BVS,",0,0,0,0,0
10/31/2006,N1179C,KBFI,KSHN,1.6,SR20,5,0,"Slow, Emg Lndg, Stp Trns",0,0,0,0,0
10/20/2006,N1179C,KFBI,3W5,1.8,SR20,2,0,--,0,0,0,0,0
10/14/2006,N1179C,CYYJ,KBFI,1,SR20,0,1,ILS-13R,0,0.3,0,0,0
10/13/2006,N1179C,KBFI,CYYJ,0.9,SR20,0,0,--,0,0,0,0,0
9/30/2006,ZS-PSD,FBLV,FLYINN,2.3,C206,0,0,Via FAPP,0,0,0,0,0
9/29/2006,ZS-PSD,FLKK,FBLV,4,C206,0,0,Via FBFT,0,0,0,0,0
9/28/2006,ZS-PSD,FLZI,FLKK,1,C206,0,0,--,0,0,0,0,0
9/22/2006,ZS-PSD,IWABA,FLZI,4,C206,0,0,"Via FVCP, FLKK",0,0,0,0,0
9/20/2006,ZS-PSD,FLYINN,IWABA,4.1,C206,0,0,"Via FAPP, FVBU",0,0,0,0,0
9/17/2006,ZU-EHY,FASI,FASI,0.5,Z194,0,0,--,0,0,0,0,0
9/17/2006,ZS-PSD,FLYINN,FLYINN,0.7,C206,0,0,--,0,0,0,0,0
9/16/2006,ZS-PSD,FLYINN,FASI,0.7,C206,0,0,--,0,0,0,0,0
9/9/2006,N1179C,KBFI,CYYJ,2.2,SR20,0,1,ILS-09-CYYJ,0,0.6,0,0,0
9/8/2006,N1179C,CYMX,KBFI,5.6,SR20,0,0,CYYF,0,0,0,0,0
9/7/2006,N1179C,CYQT,CYMX,7.7,SR20,0,0,"CYWG, CYRQ",0,0,0,0,0
9/6/2006,N1179C,CYUL,CYQT,6.1,SR20,0,0,CYSB,0,0.4,0,0,0
9/4/2006,N1179C,KHPN,CYUL,2.9,SR20,0,1,LOC-24-CYUL,0,2,0,0,0
8/30/2006,N1179C,KASH,KHPN,1.8,SR20,0,1,ILS-22,0,0.5,0,0,0
8/28/2006,N1179C,KBUF,KASH,2.6,SR20,0,1,ILS-16-ASH,0,0.9,0,0,0
8/27/2006,N1179C,KMOT,KBUF,8,SR20,0,0,"KDUL, KTVC, ILS22-BUF",0,0.5,0,0,0
8/26/2006,N1179C,KBFI,KMOT,7.1,SR20,0,0,"KGPI, KGGW",0,0,0,0,0
8/25/2006,N1179C,KBFI,KAWO,1.7,SR20,0,0,--,0,0,0,0,0
8/24/2006,N1179C,KSQL,KBFI,5.4,SR20,0,0,"KRDD,KMMV",0,0.1,0,0,0
8/23/2006,N1179C,KBFI,KSQL,5.6,SR20,0,0,KMFR/IFR,0,0,0,0,0
8/20/2006,N1179C,KBFI,3W5,1.7,SR20,0,0,--,0,0,0,0,0
8/13/2006,N1179C,KBFI,LOPEZ,1.4,SR20,0,0,--,0,0,0,0,0
8/4/2006,N1179C,KBFI,KORS,1.7,SR20,0,0,--,0,0,0,0,0
7/27/2006,N1179C,KHLN,KBFI,4.3,SR20,0,0,KMWH,0,0,0,0,0
7/26/2006,N1179C,KOSH,KHLN,9.5,SR20,0,0,"KSTC, KBIS, KGDV",0,0,0,0,0
7/24/2006,N1179C,KGRB,KOSH,1.4,SR20,0,0,--,0,0,0,0,0
7/23/2006,N1179C,KJAC,KGRB,7.6,SR20,0,0,"KRAP, KOLV",0,0,0,0,0
7/20/2006,N1179C,KBFI,KJAC,4.6,SR20,0,0,KPSC,0,0,0,0,0
7/17/2006,N1179C,KBFI,KBVS,1.1,SR20,0,0,--,0,0,0,0,0
7/15/2006,N1179C,KBFI,KPDX,2.7,SR20,0,0,--,0,0.2,0,0,0
6/30/2006,N1179C,KBFI,KSHN,1.7,SR20,0,0,--,0,0,0,0,0
6/27/2006,N1179C,KBFI,KSHN,1.2,SR20,0,0,--,0,0,0,0,0
6/24/2006,N1179C,KBFI,KAWO,1.7,SR20,0,0,--,0,0,0,0,0
6/18/2006,N1179C,KBFI,CYYJ,2,SR20,0,0,--,0,0,0,0,0
6/16/2006,N1179C,KBFI,KTIW,2,SR20,0,0,"IFR: TIW-17 ILS, BFI-13 ILS, J. Lionetti",0,0,0.8,0,0
6/12/2006,N1179C,KBFI,KPWT,0.7,SR20,0,0,--,0,0,0,0,0
6/8/2006,N1179C,KBFI,KBFI,2.5,SR20,0,0,"IFR Currency, PAE VOR, Hold, VOR-16, ILS-16, BFI ILS-13 x 2 - D. Maritz",0,1,0,0,0
6/3/2006,N1179C,KBFI,KPDX,2.5,SR20,0,0,--,0,0,0,0,0
5/29/2006,N1179C,KBFI,KSHN,1.6,SR20,0,0,--,0,0,0,0,0
5/26/2006,N1179C,KBFI,KGEG,6.1,SR20,0,0,--,0,1,0,0,0
5/20/2006,N1179C,KBFI,KPAE,0.8,SR20,0,0,--,0,0,0,0,0
5/16/2006,N1179C,KBFI,KSHN,1.4,SR20,0,0,--,0,0,0,0,0
5/14/2006,N1179C,KBFI,CYYJ,2.2,SR20,0,0,--,0,0,0,0,0
5/2/2006,N1179C,KBFI,KBVS,1.7,SR20,0,0,--,0,0,0,0,0
4/28/2006,N1179C,KBFI,KAWO,2.2,SR20,0,0,--,0,0,0,0,0
4/21/2006,N1179C,KBFI,KBVS,1.3,SR20,0,0,--,0,0,0,0,0
4/10/2006,ZS-OCD,KALA,FALA,1.5,C182,0,0,--,0,0,0,0,0
3/27/2006,N1179C,KBFI,KAWO,1.8,SR20,0,0,--,0,0,0,0,0
3/25/2006,N1179C,KBFI,KSHN,2,SR20,0,0,IFR Currency,0,0.2,0,0,0
3/12/2006,N1179C,KBFI,CYYJ,1.9,SR20,0,0,--,0,0,0,0,0
3/4/2006,N1179C,KBFI,KAWO,2.3,SR20,0,0,--,0,0,0,0,0
3/1/2006,N1179C,KBFI,KPWT,0.8,SR20,0,0,--,0,0,0,0,0
2/26/2006,N1179C,KBVS,KBFI,0.7,SR20,0,0,--,0,0,0,0,0
1/23/2006,N1179C,CYYJ,KBFI,0.9,SR20,0,0,--,0,0.3,0,0,0
1/22/2006,N1179C,KBFI,CYYJ,0.9,SR20,0,0,--,0,0,0,0,0
1/8/2006,N1179C,KBFI,KSHN,1.1,SR20,0,0,--,0,0,0,0,0
12/20/2005,N1179C,KBFI,KAWO,1.6,SR20,0,0,STOPS@ KBVS,0,0,0,0,0
12/17/2005,N1179C,KBFI,KSHN,1.4,SR20,0,0,--,0,0,0,0,0
12/14/2005,N1179C,KBFI,KAWO,1.7,SR20,0,0,--,0,0,0,0,0
12/9/2005,N1179C,KBFI,KBFI,1.4,SR20,0,0,STOPS@ KPWT-,0,0,0,0,0
12/7/2005,ZU-DKS,FANS,Pyramid,1.6,Z194,0,0,Flt Trg with B Young,0,0,0,0,0
12/7/2005,ZU-DKS,FANS,FANS,0.8,Z194,0,0,Scenic,0,0,0,0,0
12/7/2005,ZU-DKS,FANS,Pyramid,1,Z194,0,0,--,0,0,0,0,0
12/7/2005,ZS-PFI,FANS,FANS,1,C172,0,0,LocalLocal:,0,0,0,0,0
12/7/2005,ZU-DKS,FANS,Park,2,Z194,0,0,STOPS@ Kruger,0,0,0,0,0
11/18/2005,N1179C,KBFI,KBFI,2.2,SR20,0,0,IFR Currency,0,0,2,0,0
11/15/2005,N1179C,KSQL,KBFI,5.4,SR20,0,0,--,0,0,0,0,0
11/13/2005,N1179C,KVGT,KSQL,5.4,SR20,0,0,STOPS@ KBUR -,0,0,0,0,0
11/4/2005,N1179C,KXNA,KVGT,10.4,SR20,0,0,"Stops@ West Texas, KFLG",0,0,0,0,0
11/3/2005,N1179C,KHPN,KXNA,10.4,SR20,0,0,"Stops@ W.Virginia, KLEX, KCGI",0,0,0,0,0
10/12/2005,N72793,FANS,FANS,1.3,C206,0,0,--,0,0,0,0,0
10/11/2005,N72793,FANS,Pyramid,1,C206,0,0,--,0,0,0,0,0
10/9/2005,N72793,FASI,FANS,1.5,C206,0,0,--,0,0,0,0,0
10/8/2005,N72793,FASI,KInn,1.7,C206,0,0,STOPS@ Fly,0,0,0,0,0
9/25/2005,N1179C,KJYO,KHPN,2,SR20,0,0,--,0,0.5,0,0,0
9/24/2005,N1179C,KBED,KJYO,3.1,SR20,0,0,--,0,0.7,0,0,0
9/22/2005,N1179C,KSYR,KBED,3.5,SR20,0,0,--,0,0,0,0,0
9/21/2005,N1179C,KBIS,KSYR,8.5,SR20,0,0,--,0,0,0,0,0
9/20/2005,N1179C,KBFI,KBIS,6.5,SR20,0,0,--,0,0.3,0,0,0
9/15/2005,N1179C,KBFI,CYYJ,2,SR20,0,0,--,0,0,0,0,0
9/13/2005,N1179C,KBFI,KBFI,1.4,SR20,0,0,--,0,0,0,0,0
9/7/2005,N1179C,KBFI,KSHN,1.5,SR20,0,0,--,0,0,0,0,0
8/18/2005,N1179C,KBFI,KBFI,1.3,SR20,0,0,--,0,0,0,0,0
8/11/2005,ZU-DKS,FBLV,FAPP,1.5,Z194,0,0,--,0,0,0,0,0
8/11/2005,ZU-DKS,FAPP,FASI,2.1,Z194,0,0,--,0,0,0,0,0
8/10/2005,ZU-DKS,SAVUTI,FBKE,1.2,Z194,0,0,--,0,0,0,0,0
8/10/2005,ZU-DKS,FBKE,FBFT,3.2,Z194,0,0,--,0,0,0,0,0
8/10/2005,ZU-DKS,FBFT,FBLV,1.8,Z194,0,0,--,0,0,0,0,0
8/9/2005,ZU-DKS,SELINDA,SAVUTI,0.8,Z194,0,0,--,0,0,0,0,0
8/8/2005,ZU-DKS,FBKR,SELINDA,0.8,Z194,0,0,--,0,0,0,0,0
8/7/2005,ZU-DKS,FBKE,FBKR,1.3,Z194,0,0,--,0,0,0,0,0
8/7/2005,ZU-DKS,FLHN,FBKE,0.6,Z194,0,0,--,0,0,0,0,0
8/5/2005,ZU-DKS,FLKK,FLHN,2.7,Z194,0,0,--,0,0,0,0,0
8/5/2005,ZU-DKS,MBIZI,FLKK,2,Z194,0,0,--,0,0,0,0,0
8/3/2005,ZU-DKS,FLKK,MBIZI,1.9,Z194,0,0,--,0,0,0,0,0
8/2/2005,ZU-DKS,MBIZI,FLKK,1.2,Z194,0,0,--,0,0,0,0,0
8/2/2005,ZU-DKS,FLKK,FLKK,1.2,Z194,0,0,--,0,0,0,0,0
7/30/2005,ZU-DKS,FLKK,MBIZI,2.3,Z194,0,0,--,0,0,0,0,0
7/30/2005,ZU-DKS,FBKE,FLKK,4.1,Z194,0,0,--,0,0,0,0,0
7/29/2005,ZU-DKS,FBFT,FBKE,3.7,Z194,0,0,--,0,0,0,0,0
7/29/2005,ZU-DKS,FBLV,FBFT,1.1,Z194,0,0,--,0,0,0,0,0
7/28/2005,ZU-DKS,FAPI,FBLV,1.6,Z194,0,0,--,0,0,0,0,0
7/28/2005,ZU-DKS,FASI,FAPI,2.5,Z194,0,0,--,0,0,0,0,0
7/17/2005,N1179C,KBFI,KBFI,2.2,SR20,0,0,STOPS@ CYYJ,0,0,0,0,0
7/13/2005,N1179C,KBFI,KAWO,1.1,SR20,0,0,--,0,0,0,0,0
7/11/2005,N1179C,KMFR,KBFI,2.8,SR20,0,0,--,0,0.5,0,0,0
7/7/2005,N1179C,KBFI,KMFR,3.2,SR20,0,0,STOPS@ KHIO,0,0.4,0,0,0
7/1/2005,N1179C,KBFI,KBFI,1.9,SR20,0,0,STOPS@ CYYJ,0,0.7,0,0,0
6/30/2005,N1179C,KBFI,KPAE,1.9,SR20,0,0,--,0,0.2,0,0,0
5/25/2005,N1179C,KBFI,KPAE,1.9,SR20,0,0,--,0,0,1.7,0,0
5/13/2005,N72793,KHIO,KVCB,4,C206,0,0,STOPS@ KMFR,0,0,0,0,0
5/13/2005,N72793,KHIO,KHIO,1,C206,0,0,--,0,0,0,0,0
5/10/2005,N72793,KHIO,KHIO,1,C206,0,0,--,0,0,0,0,0
5/10/2005,N1179C,KHIO,KBFI,0.9,SR20,0,0,--,0,0.6,0,0,0
5/10/2005,N1179C,KBFI,KHIO,1.5,SR20,0,0,STOPS@ KTIW,0,0.8,0,0,0
5/6/2005,N1179C,KBFI,KAWO,1.5,SR20,0,0,--,0,0.2,0,0,0
4/18/2005,ZU-DKS,FASI,FASI,5,Z194,0,0,STOPS@ FANS,0,0,0,0,0
3/23/2005,N1179C,KBFI,KBFI,1.7,SR20,0,0,STOPS@ CYYJ,0,0,0,0,0
3/7/2005,N1179C,KBFI,KBFI,1.3,SR20,0,0,--,0,0,0,0,0
2/24/2005,N1179C,KKSL,KSQL,5,SR20,0,0,via KHIO KRDD,0,0,0,0,0
2/23/2005,N1179C,KBFI,KSQL,5.1,SR20,0,0,STOPS@ KOTH :IFR FROM OTH TO SQL,0,0.1,0,0,0
2/22/2005,N2444N,KTIW,KOLM,1.2,C206,0,0,"OLM 17ILS, HOLD, TIW 17ILS",0,0,0.8,0,0
2/22/2005,N1179C,KBFI,KTIW,0.8,SR20,0,0,--,0,0,0,0,0
2/19/2005,N1179C,KBFI,KAWO,1.9,SR20,0,0,STOPS@ 3W5,0,0,0,0,0
2/18/2005,N2444N,KTIW,KTIW,0,C206,0,0,--,0.9,0,0,0,0
2/18/2005,N1179C,KBFI,KTIW,2.5,SR20,0,0,STOPS@ KHIO,0,0,0,0,0
2/17/2005,N2444N,KTIW,KSHN,0,C206,0,0,--,1.5,0,0,0,0
2/17/2005,N1179C,KBFI,KTIW,1.2,SR20,0,0,--,0,0,0,0,0
2/14/2005,N2444N,KTIW,KSHN,0,C206,0,0,--,1.2,0,0,0,0
2/14/2005,N1179C,KBFI,KTIW,1,SR20,0,0,--,0,0,0,0,0
2/11/2005,N2444N,KTIW,KSHN,0,C206,0,0,--,1.4,0,0,0,0
2/4/2005,N1179C,CYYJ,KBFI,1,SR20,0,0,--,0,0,0,0,0
2/3/2005,N1179C,KBFI,CYYJ,1,SR20,0,0,--,0,0,0,0,0
1/5/2005,N1179C,KBFI,3W5,2.1,SR20,0,0,STOPS@ AWO,0,0,0,0,0
1/2/2005,N1179C,KBFI,CYYJ,2.1,SR20,0,0,--,0,0,0,0,0
12/6/2004,ZU-DKS,FANS,FANS,1.7,Z194,0,0,Scenic,0,0,0,0,0
12/6/2004,ZU-DKS,FANS,Pyramid,0.6,Z194,0,0,--,0,0,0,0,0
12/5/2004,ZU-DKS,FANS,Pyramid,0.8,Z194,0,0,--,0,0,0,0,0
12/4/2004,ZU-DKS,FASI,FANS,1.8,Z194,0,0,--,0,0,0,0,0
11/28/2004,N1179C,KBFI,KBVS,2,SR20,0,0,STOPS@ W10 :Emg Lndg Practice,0,0,0,0,0
11/16/2004,N1179C,KBFI,KBFI,2,SR20,0,0,"STOPS@ KSHN :TIW-ILS17, OLM-Hold/ILS17, SHN-GPS23",0,0,0,0,0
11/6/2004,N1179C,KBFI,KBFI,1.3,SR20,0,0,STOPS@ KAWO :Radial Tracking w GPS,0,0,0,0,0
11/5/2004,N1179C,KBFI,KBFI,1.5,SR20,0,0,STOPS@ KAWO :Radial Tracking w GPS,0,0,0,0,0
11/4/2004,N1179C,KBFI,KPWT,2.1,SR20,0,0,"STOPS@ KTIW :Check Pilot: G. Peterson/Galvin, TIW-ILS17/Hold/GPS35, PWT-GPS01, Track Radials",0,0,1.5,0,0
11/3/2004,N1179C,KBFI,KPWT,1.9,SR20,0,0,"STOPS@ KPAE :Check Pilot G. Peterson/Galvin, PAE-GPS16, PWT-ILS19/Hold/GPS01,BFI-ILS31",0,0.2,1.6,0,0
10/20/2004,N1179C,KBFI,KBFI,1.1,SR20,0,0,STOPS@ KAWO,0,0,0,0,0
10/12/2004,N1179C,KBFI,KBFI,1,SR20,0,0,STOPS@ KAWO,0,0,0,0,0
10/9/2004,ZU-DKS,FANC,FASI,1.7,Z194,0,0,--,0,0,0,0,0
10/7/2004,ZU-DKS,FAVG,FANC,3,Z194,0,0,Xtreme Winds,0,0,0,0,0
10/5/2004,ZU-DKS,Manzeng.,FAVG,2.2,Z194,0,0,--,0,0,0,0,0
10/4/2004,ZU-DKS,FASI,FAPF Manzeng.,3.3,Z194,0,0,--,0,0,0,0,0
10/2/2004,ZU-DKS,FBLV,FASI,3.2,Z194,0,0,STOPS@ FAPP,0,0,0,0,0
9/30/2004,ZU-DKS,FASI,FBLV,3.2,Z194,0,0,STOPS@ FAPP,0,0,0,0,0
9/29/2004,ZU-DKS,FASI,FASI,1,Z194,0,0,STOPS@ Panorama,0,0,0,0,0
9/22/2004,ZU-DKS,FASI,--,0.5,Z194,0,0,--,0,0,0,0,0
9/7/2004,N1179C,4U9,KBFI,4.2,SR20,0,0,--,0,0,0,0,0
9/6/2004,N1179C,KBFI,4U9,4.6,SR20,0,0,--,0,0,0,0,0
9/1/2004,N1179C,KBFI,KBFI,1.2,SR20,0,0,STOPS@ KSHN,0,0.3,0,0,0
8/28/2004,N1179C,KBFI,KBFI,2,SR20,0,0,STOPS@ CYYJ,0,0.5,0,0,0
8/12/2004,N1179C,KBFI,KBFI,2.3,SR20,0,0,STOPS@ CYVR,0,0,0,0,0
8/12/2004,N1179C,KBFI,KBFI,1,SR20,0,0,STOPS@ KAWO,0,0,0,0,0
8/4/2004,ZU-DKS,Iwaba,FVBU,1.4,Z194,0,0,--,0,0,0,0,0
8/4/2004,ZU-DKS,FAPP,FASI,2,Z194,0,0,--,0,0,0,0,0
8/4/2004,ZU-DKS,FVBU,FAPP,3.2,Z194,0,0,--,0,0,0,0,0
8/3/2004,ZU-DKS,FLKK,FVKB,1,Z194,0,0,--,0,0,0,0,0
8/3/2004,ZU-DKS,FVKB,Iwaba,2.2,Z194,0,0,--,0,0,0,0,0
8/2/2004,ZU-DKS,Mbizi,FLKK,1.6,Z194,0,0,--,0,0,0,0,0
7/30/2004,ZU-DKS,Mbizi,Mbizi,0.7,Z194,0,0,Local,0,0,0,0,0
7/28/2004,ZU-DKS,FLKK,Mbizi,1.8,Z194,0,0,--,0,0,0,0,0
7/26/2004,ZU-DKS,Iwaba,FVKB,2.3,Z194,0,0,--,0,0,0,0,0
7/26/2004,ZU-DKS,FVKB,FLKK,1.7,Z194,0,0,--,0,0,0,0,0
7/23/2004,ZU-DKS,FASI,FVBU,5.4,Z194,0,0,STOPS@ FAPP,0,0,0,0,0
7/23/2004,ZU-DKS,FVBU,Iwaba & Local,4.2,Z194,0,0,--,0,0,0,0,0
7/19/2004,ZU-DKS,FASI,FASI,1,Z194,0,0,Local,0,0,0,0,0
7/12/2004,N1179C,CYYJ,KBFI,1,SR20,0,0,IFR plan,0,0,0,0,0
7/11/2004,N1179C,KBFI,CYYJ,1,SR20,0,0,IFR,0,0.5,0,0,0
7/6/2004,N1179C,CYVR,KBFI,1.3,SR20,0,0,IFR: BFI ILS-13R,0,1.1,0,0,0
7/5/2004,N1179C,KBFI,CYVR,1.3,SR20,0,0,IFR Plan,0,0,0,0,0
7/5/2004,N1179C,KBFI,KBFI,1.5,SR20,0,0,Mt Baker,0,0,0,0,0
6/20/2004,N1179C,KBFI,KMMV,1.1,SR20,0,0,--,0,0,0,0,0
6/20/2004,7517,KMMV,KMMV,0,T6D,0,0,LocalLocal:,0.7,0,0,0,0
6/20/2004,N1179C,KBFI,KBFI,2.8,SR20,0,0,STOPS@ CYYJ,0,0,0,0,0
6/20/2004,N1179C,KMMV,KBFI,1.9,SR20,0,0,STOPS@ KSHN,0,0,0,0,0
6/10/2004,N1179C,KMMV,KBFI,1.3,SR20,0,0,--,0,0,0,0,0
6/10/2004,N1179C,KRDD,KMMV,2.5,SR20,0,0,Pop up IFR,0,0.2,0,0,0
6/9/2004,N1179C,KHWD,KRDD,1.7,SR20,0,0,--,0,0,0,0,0
6/9/2004,N1179C,KSBA,KHWD,2.2,SR20,0,0,--,0,0,0,0,0
6/9/2004,N1179C,KMYF,KSBA,1.5,SR20,0,0,IFR Plan,0,0,0,0,0
6/7/2004,N1179C,KLKV,KMCE,2.6,SR20,0,0,--,0,0,0,0,0
6/7/2004,N1179C,KBFI,KLKV,3.1,SR20,0,0,--,0,0,0,0,0
6/7/2004,N1179C,KMCE,KCMA,1.8,SR20,0,0,IFR: CMA VOR,0,0.4,0,0,0
6/7/2004,N1179C,KCMA,KMYF,1.4,SR20,0,0,--,0,0.5,0,0,0
6/4/2004,N1179C,KBFI,KBVS,1.7,SR20,0,0,--,0,0,0,0,0
5/30/2004,N1179C,KBFI,KBFI,1.2,SR20,0,0,"STOPS@ KAWO :IFR: AWO GPS 16, BFI ILS 13R",0,0.4,0,0,0
5/19/2004,N1179C,KBFI,KBFI,1.7,SR20,0,0,STOPS@ KAWO,0,0,0,0,0
5/18/2004,N1179C,KBFI,KBFI,2.2,SR20,0,0,"STOPS@ KAWO :Slow flt, Emg Lndngs, Mt Baker",0,0,0,0,0
5/13/2004,N1179C,KBFI,KBFI,2.2,SR20,0,0,STOPS@ CYYJ,0,0,0,0,0
